Source,Target,Weight
PH,CM,1194
PH,IN,1635
PH,BO,1192
PH,LK,2456
PH,MA,1586
PH,BW,904
PH,ID,1367
PH,MM,1683
PH,MW,850
PH,GT,1725
PH,GQ,2946
PH,BB,955
PH,BT,3698
PH,MG,1561
PH,AG,2528
PH,MX,834
PH,MU,1650
PH,ME,820
PH,DZ,989
PH,PE,1676
PH,GN,922
PH,DK,2054
PH,CA,14695
PH,FR,715
PH,BI,776
PH,GM,3347
PH,ES,1568
PH,LA,1199
PH,JO,4482
PH,LS,700
PH,MR,702
PH,EG,921
PH,NP,2582
PH,BJ,1388
PH,GA,852
PH,HT,1621
PH,DE,1138
PH,CY,9117
PH,DJ,1624
PH,LC,1930
PH,MY,7632
PH,GH,2187
PH,MK,730
PH,CH,2285
PH,EC,1396
PH,AL,857
PH,CG,1075
PH,KR,5223
PH,MV,7325
PH,GW,931
PH,GD,2013
PH,CV,701
PH,IS,6437
PH,CO,1171
PH,BE,1170
PH,HR,797
PH,LU,1931
PH,PA,1557
PH,BS,6133
PH,AU,9273
PH,PG,7743
PH,GB,2524
PH,KE,1114
PH,MZ,1142
PH,CD,945
PH,NE,801
PH,KH,1923
PH,BF,719
PH,NO,4371
PH,ML,714
PH,BD,2004
PH,BZ,2210
PH,IE,4099
PH,CR,1220
PH,NL,1352
PH,IT,2954
PH,LR,3660
PH,NG,2044
PH,CF,846
PH,LB,5996
PH,NZ,15624
PH,JP,8674
PH,JM,1697
PH,CI,935
PH,MT,16499
PH,AO,1654
PH,AT,1646
PH,HN,1855
PH,DO,1806
PH,GY,2634
TH,BN,4973
TH,HK,3161
TH,GB,1394
TH,AE,2348
TH,BT,2587
TH,AU,4819
TH,SA,706
TH,KW,1149
TH,IE,1164
TH,DE,1473
TH,CH,3438
TH,FR,723
TH,SC,1409
TH,LU,1548
TH,FI,2477
TH,DK,2213
TH,LK,716
TH,QA,1807
TH,OM,2672
TH,MY,8989
TH,IS,3523
TH,PH,1232
TH,BE,1168
TH,MV,3226
TH,KR,17233
TH,AT,1242
TH,CY,901
TH,CA,801
TH,SG,9745
TH,JP,3676
TH,PK,1039
TH,BH,7740
TH,MT,1735
TH,NO,4047
TH,NL,1234
TH,ID,767
TH,NZ,3225
TH,SE,3709
ZA,AG,3969
ZA,NO,1101
ZA,MU,18368
ZA,FJ,2070
ZA,LK,1027
ZA,JM,6729
ZA,CM,11904
ZA,MG,3915
ZA,ST,16010
ZA,GQ,9466
ZA,TN,1097
ZA,SA,2678
ZA,SR,2911
ZA,KI,989
ZA,DZ,1148
ZA,ME,713
ZA,GM,8787
ZA,TZ,18700
ZA,FI,711
ZA,GR,1165
ZA,LY,1253
ZA,CA,1669
ZA,IT,762
ZA,NZ,12382
ZA,RW,13707
ZA,GN,8692
ZA,VC,4386
ZA,NG,11223
ZA,DK,863
ZA,AE,6639
ZA,ET,17009
ZA,FR,878
ZA,GA,13305
ZA,HT,8770
ZA,OM,4053
ZA,MR,5678
ZA,KW,2336
ZA,GD,5249
ZA,CV,2888
ZA,KE,14126
ZA,TD,4785
ZA,CY,5409
ZA,VU,961
ZA,MA,1378
ZA,US,1288
ZA,KM,8433
ZA,BJ,8897
ZA,QA,4674
ZA,BB,2634
ZA,EG,755
ZA,NL,2375
ZA,BZ,1592
ZA,HK,709
PK,CD,1934
PK,NE,2076
PK,MK,843
PK,LA,1666
PK,ML,1829
PK,GM,3471
PK,LC,934
PK,BJ,3241
PK,CO,911
PK,EC,837
PK,KW,19351
PK,PA,991
PK,MU,3299
PK,LB,2469
PK,CH,1092
PK,CF,4677
PK,MT,6367
PK,JP,756
PK,MZ,2677
PK,KZ,975
PK,KR,1169
PK,BD,12316
PK,IE,2677
PK,KH,2164
PK,BZ,1131
PK,DJ,2858
PK,GH,3505
PK,AU,3288
PK,MV,7142
PK,PG,1943
PK,BE,1499
PK,NG,2756
PK,KM,1256
PK,GB,5470
PK,IT,3709
PK,LR,4763
PK,BN,5926
PK,GE,909
PK,GQ,1817
PK,AZ,1961
PK,GW,1686
PK,CI,1817
PK,LU,848
PK,AO,2364
PK,AT,1383
PK,DO,1585
PK,GY,2257
PK,HN,1463
OM,KE,12737
OM,KI,1604
OM,CY,17211
OM,CM,3191
OM,BA,2961
OM,LS,1918
OM,MA,7467
OM,MG,4817
OM,ES,1829
OM,BW,2988
OM,NO,1805
OM,MW,3587
OM,BZ,1615
OM,NI,1126
OM,BT,9023
OM,EE,900
OM,KG,1104
OM,FI,1170
OM,GR,13878
OM,LY,9618
OM,HK,5685
OM,FJ,3760
OM,IT,4293
OM,LR,11131
OM,FR,2169
OM,AM,948
OM,MM,695
OM,GE,1671
OM,ET,15460
OM,BB,1878
OM,DJ,8703
OM,CA,5094
OM,KZ,920
OM,MR,5928
OM,BJ,3582
OM,DK,1320
OM,DZ,4008
OM,IS,1430
OM,ME,1113
OM,CV,759
OM,MU,17909
OM,BE,1494
OM,GN,4702
OM,GQ,5007
OM,GA,2139
OM,AL,1447
OM,LA,1242
OM,LC,1484
OM,LT,886
OM,CH,2248
OM,HT,1667
OM,BY,1311
OM,CG,2726
OM,CD,4036
OM,NE,7074
OM,GD,1609
OM,AU,5181
OM,IE,6308
OM,LU,2109
OM,GB,5238
OM,HR,1028
OM,CO,727
OM,KR,1676
OM,MZ,4568
OM,AG,1962
OM,BS,1819
OM,BG,1021
OM,GH,8568
OM,ID,3070
OM,KH,1352
OM,NL,1769
OM,CF,4289
OM,GM,11907
OM,JP,1399
OM,MK,1220
OM,ML,3229
OM,CR,815
OM,JM,2309
OM,NG,17213
OM,AZ,2078
OM,NZ,6659
OM,BF,2536
OM,GW,2501
OM,KM,12283
OM,DE,2102
OM,CI,2828
OM,CZ,766
OM,MT,17252
OM,AO,2301
OM,AT,1830
OM,DO,1376
OM,LV,1121
OM,GY,3104
OM,HN,1101
UY,BO,7846
UY,AG,2134
UY,NI,5898
UY,BR,11007
UY,SI,1137
UY,MA,1989
UY,HU,773
UY,US,2810
UY,IT,4238
UY,LR,1221
UY,GT,4248
UY,PA,9947
UY,MG,742
UY,BB,1259
UY,DZ,976
UY,TN,1449
UY,AM,1089
UY,SR,4962
UY,CA,2031
UY,CO,8099
UY,CM,758
UY,MX,5060
UY,DK,1221
UY,ME,1539
UY,IS,1450
UY,SV,5687
UY,PT,3879
UY,RO,922
UY,AE,1089
UY,ST,1805
UY,FI,1337
UY,GR,1366
UY,FR,1742
UY,BS,2803
UY,GD,1317
UY,CV,1820
UY,BG,839
UY,QA,843
UY,PE,8408
UY,CL,17632
UY,BZ,2267
UY,HT,2035
UY,CY,2143
UY,CG,816
UY,BJ,3055
UY,BF,759
UY,GH,1088
UY,CH,4681
UY,TT,2569
UY,LC,1335
UY,GB,1167
UY,TG,1157
UY,AU,3073
UY,GW,1155
UY,SL,1913
UY,CD,1812
UY,SN,896
UY,NO,1347
UY,AL,800
UY,MK,914
UY,BY,950
UY,LB,1019
UY,SC,1054
UY,LT,756
UY,NL,1803
UY,NZ,8083
UY,JM,1292
UY,GM,3387
UY,HR,1130
UY,MZ,995
UY,CR,8724
UY,DE,1997
UY,GQ,4640
UY,NG,748
UY,RS,1305
UY,EE,860
UY,IE,3415
UY,EC,7511
UY,BE,1759
UY,LU,3426
UY,MT,3181
UY,CI,988
UY,CZ,700
UY,AO,1745
UY,UG,899
UY,AT,1802
UY,DO,16980
UY,GY,3043
UY,SE,2601
UY,HN,5653
GW,FJ,1693
GW,CM,21807
GW,BR,18519
GW,GT,813
GW,BO,976
GW,BZ,3186
GW,FI,1573
GW,GR,938
GW,AE,3854
GW,BI,13434
GW,BB,4301
GW,DZ,4643
GW,CR,2249
GW,DK,7173
GW,AR,1051
GW,BD,1150
GW,EG,1929
GW,DE,10122
GW,GD,4065
GW,AL,965
GW,GH,19680
GW,EC,1056
GW,CO,1550
GW,ET,1919
GW,BY,1114
GW,AG,7079
GW,BS,2262
GW,CD,15862
GW,CL,751
GW,DJ,6743
GW,AZ,1003
GW,CY,3910
GW,BG,726
GW,CA,1372
GW,BE,17498
GW,AT,4544
GW,DO,3727
GW,BH,1583
MT,FJ,1550
MT,LK,6360
MT,IN,4235
MT,LB,10593
MT,GT,893
MT,BB,6621
MT,MA,4531
MT,BR,2875
MT,MN,1044
MT,BT,1504
MT,LS,1196
MT,KG,1281
MT,HK,6060
MT,CM,6423
MT,JO,4307
MT,AG,22511
MT,BS,4986
MT,ES,20924
MT,LR,13983
MT,FR,14296
MT,GQ,13722
MT,DZ,1706
MT,MG,1110
MT,GA,7895
MT,GE,18286
MT,BW,2522
MT,ET,12978
MT,CO,6693
MT,CA,13932
MT,HT,1374
MT,MR,4878
MT,AR,2742
MT,KR,2251
MT,BJ,5596
MT,BI,1520
MT,EG,4209
MT,GD,4360
MT,DE,21198
MT,ID,792
MT,KW,18975
MT,CL,2492
MT,AM,4917
MT,KI,1032
MT,KM,2332
MT,CV,5820
MT,KE,6766
MT,BY,8146
MT,MD,12197
MT,DJ,16929
MT,BZ,1923
MT,CD,1450
MT,EC,1266
MT,HR,20699
MT,LC,7198
MT,BD,4386
MT,KZ,1654
MT,CF,5991
MT,CG,4717
MT,JP,3503
MT,CR,3168
MT,GW,17252
MT,AZ,2943
MT,JM,7754
MT,CI,11735
MT,BN,6766
MT,BF,6109
MT,CZ,15355
MT,AO,1510
MT,DO,1778
MT,GY,2070
MT,HN,872
CI,BO,736
CI,BZ,1670
CI,BR,1666
CI,AE,4302
CI,BD,1164
CI,BA,728
CI,BB,2131
CI,CA,6012
CI,BE,7882
CI,AL,1090
CI,BS,3568
CI,AR,781
CI,AG,3894
CI,CH,5413
CI,BY,1525
CI,AZ,1578
CI,AT,946
CI,BH,2113
ZW,MA,948
ZW,CM,7508
ZW,QA,8111
ZW,FJ,1847
ZW,PL,2905
ZW,GD,8057
ZW,LB,908
ZW,GN,10649
ZW,FI,1330
ZW,GR,1009
ZW,MY,1053
ZW,TL,956
ZW,MU,13555
ZW,MG,2831
ZW,LK,1214
ZW,BB,4063
ZW,HK,712
ZW,UA,1056
ZW,DK,1408
ZW,AE,21498
ZW,ST,13610
ZW,TN,845
ZW,OM,3946
ZW,AG,10440
ZW,TZ,19890
ZW,US,2285
ZW,BI,15764
ZW,BJ,6526
ZW,BD,975
HT,BR,15596
HT,BO,2348
HT,GT,2385
HT,FJ,2071
HT,DZ,2139
HT,BF,21786
HT,AR,3197
HT,CR,3363
HT,FR,11756
HT,AE,1695
HT,EG,1181
HT,CV,9432
HT,CY,1100
HT,GH,14736
HT,GR,720
HT,ES,1224
HT,CH,2493
HT,EC,3520
HT,BI,12710
HT,ET,2986
HT,AZ,783
HT,DJ,7895
HT,CO,4049
HT,BZ,19909
HT,GQ,16647
HT,GM,11336
HT,BD,1437
HT,BE,2111
HT,DE,700
HT,GW,12757
HT,AO,18594
HT,BH,1796
HT,HN,5447
TR,FI,2531
TR,GR,6817
TR,NO,3355
TR,PH,726
TR,EE,1653
TR,BA,4216
TR,LB,21127
TR,MN,3677
TR,CM,2320
TR,ES,1003
TR,MA,3272
TR,SC,974
TR,JO,10383
TR,SI,1505
TR,ST,780
TR,HU,1244
TR,KG,7912
TR,IT,1440
TR,LR,3341
TR,RO,2176
TR,AE,4980
TR,PT,1034
TR,DZ,3043
TR,SL,4921
TR,SA,5882
TR,SK,822
TR,BI,1288
TR,ML,1506
TR,DK,4634
TR,LY,6964
TR,TN,3540
TR,GM,4600
TR,CA,1424
TR,AM,1572
TR,ET,1490
TR,PY,759
TR,FR,3250
TR,MG,1570
TR,DJ,15306
TR,RW,1243
TR,HT,879
TR,GA,1698
TR,NL,9090
TR,KW,4320
TR,BJ,1618
TR,KZ,4682
TR,BD,905
TR,TD,7322
TR,KM,1059
TR,CG,1756
TR,ME,11020
TR,AL,3614
TR,GH,2247
TR,MK,11446
TR,PK,3505
TR,GN,2666
TR,LT,1504
TR,QA,5437
TR,BY,3415
TR,TJ,5846
TR,OM,2967
TR,MR,3804
TR,KE,1721
TR,DE,15784
TR,MD,3613
TR,BF,1476
TR,CD,1373
TR,NE,2073
TR,AU,1397
TR,EG,3795
TR,GW,1885
TR,PL,838
TR,GB,2832
TR,TG,1811
TR,MV,1484
TR,BS,1246
TR,GE,12559
TR,HR,1168
TR,SN,2064
TR,CH,8723
TR,BE,6939
TR,MZ,907
TR,CF,1955
TR,NG,1886
TR,RS,3357
TR,IE,1980
TR,LU,4299
TR,JM,862
TR,GQ,2220
TR,IS,1130
TR,BG,13003
TR,CI,1419
TR,CZ,994
TR,MT,6867
TR,AO,1452
TR,AT,15384
TR,BH,3496
TR,DO,1142
TR,LV,1502
TR,SE,5204
IN,BW,1082
IN,BT,11494
IN,GQ,972
BO,AE,702
IN,HK,798
IN,BZ,822
IN,BI,797
BO,BE,1020
IN,FJ,1903
IN,GD,701
IN,BD,6910
IN,CA,3900
IN,GA,717
IN,CG,744
IN,GM,1320
IN,GH,1435
IN,GB,1615
IN,BJ,1597
BO,BJ,4043
IN,CD,856
IN,DJ,1012
IN,ID,738
BO,AG,758
IN,CY,3008
IN,IE,2043
IN,AU,3487
IN,BN,4527
IN,AO,815
BO,AO,1890
BO,AT,751
IN,GY,1540
ZM,PH,1564
ZM,IN,1511
MX,BO,9338
ZM,FJ,2963
ZM,AG,7335
MX,AG,1064
MX,GT,17677
ZM,OM,4364
ZM,NI,1282
ZM,JM,15358
MX,JM,1177
ZM,GQ,19464
MX,GQ,2432
ZM,LK,2442
ZM,IT,884
MX,IT,1041
MX,LR,962
MX,ES,3885
ZM,BR,764
MX,BR,1603
ZM,KI,3754
ZM,UA,780
ZM,TN,2569
ZM,SR,5737
ZM,US,1806
ZM,LY,2915
ZM,FI,2855
ZM,GR,1005
ZM,BN,901
ZM,BB,4000
ZM,DK,1788
ZM,MA,3357
MX,MA,2893
ZM,JO,1149
ZM,ME,1015
ZM,CR,882
MX,CR,10815
ZM,ET,5938
ZM,VC,10091
ZM,SN,22351
ZM,PY,951
ZM,CA,1985
MX,CA,2805
ZM,NZ,1874
ZM,NP,998
MX,HT,3210
ZM,UZ,726
ZM,BT,1080
ZM,GD,10375
MX,GD,894
ZM,PA,902
ZM,KW,2463
ZM,RO,860
ZM,AE,4645
ZM,FR,764
MX,FR,770
MX,AR,6436
ZM,DE,1073
MX,DE,887
ZM,DZ,2649
MX,DZ,1625
ZM,BE,1314
MX,BE,709
ZM,PT,840
ZM,QA,4467
ZM,SA,3047
ZM,NO,2056
MX,EC,9848
MX,GH,904
MX,BJ,1121
ZM,BY,813
ZM,TD,16673
ZM,VU,2736
ZM,CH,1368
MX,CH,1566
ZM,AL,989
ZM,BD,2117
ZM,TT,5151
ZM,CL,744
MX,CL,5108
ZM,EG,1855
ZM,CV,5227
NZ,DK,8766
NZ,ME,2575
NZ,DJ,1173
NZ,GD,5461
NZ,KW,7465
NZ,DE,7418
NZ,JM,2509
NZ,LT,2301
NZ,JP,6632
NZ,BD,941
NZ,CL,5585
NZ,NL,11543
NZ,LC,4373
NZ,CH,12221
NZ,BY,1140
NZ,AR,3552
NZ,IS,14535
NZ,NP,7804
NZ,MY,8788
NZ,MV,10570
NZ,LB,2222
NZ,ID,942
NZ,GE,739
NZ,CO,1520
NZ,KE,1555
NZ,NG,940
NZ,CA,20606
NZ,EC,708
NZ,MK,6649
NZ,GH,1169
NZ,BZ,1532
NZ,AL,1145
NZ,CY,6479
NZ,BE,4784
NZ,GQ,797
NZ,CR,1467
NZ,BN,13055
NZ,CZ,6417
NZ,BG,1836
NZ,BS,3826
NZ,LU,7458
NZ,MT,15461
NZ,AT,6305
NZ,GY,2734
NZ,BH,10302
NZ,LV,4759
LS,FJ,1038
LS,BD,1477
LS,IN,769
LS,LK,2180
LS,BZ,988
LS,CM,18398
LS,GN,16053
LS,BI,13558
LS,GA,13270
LS,DZ,1734
LS,ET,6955
LS,KW,1545
LS,DJ,5048
LS,HT,14391
LS,IS,1016
LS,BB,1941
LS,EG,854
LS,CV,3201
LS,AE,2148
LS,CG,21205
LS,KM,12601
LS,BJ,14282
LS,GD,6302
LS,GB,765
LS,GW,16865
LS,LB,813
LS,LC,2966
LS,CY,1727
LS,AG,9291
LS,GM,15139
LS,CF,16574
LS,GQ,12564
LS,KE,15387
LS,BS,2534
LS,IE,1837
LS,KI,971
LS,JM,7492
LS,AO,20552
LS,DO,3210
LS,GY,3626
LS,BH,1470
AU,AE,14210
AU,AG,4376
AU,AR,2046
AU,AM,1388
AU,AL,2671
AU,AT,6859
EG,CM,1796
EG,CY,7167
EG,EE,735
EG,BR,955
EG,AG,853
EG,BA,823
EG,BD,1864
EG,BI,1826
EG,DK,838
EG,BW,1052
EG,AL,920
EG,DZ,8031
EG,DJ,12848
EG,BN,1456
EG,BJ,2093
EG,EC,841
EG,CH,1649
EG,BY,2353
EG,CD,1321
EG,CO,1077
EG,AU,1271
EG,AZ,802
EG,CG,1978
EG,CF,18825
EG,CA,1901
EG,CR,1008
EG,BF,3464
EG,DE,2164
EG,BE,1225
EG,CI,2839
EG,AO,1452
EG,AT,2749
EG,DO,1405
EG,BH,20200
SK,BA,12660
SK,FI,4365
SK,GR,6389
SK,MN,965
SK,NO,10333
SK,BB,1052
SK,SI,15697
SK,GE,3477
SK,MA,1806
SK,RO,10679
SK,AE,1927
SK,HR,15277
SK,KG,833
SK,ES,3488
SK,AM,1281
SK,PT,3154
SK,DK,10213
SK,FR,2589
SK,DZ,1834
SK,ME,19937
SK,IS,19303
SK,NL,10335
SK,LT,4346
SK,AG,697
SK,CA,3087
SK,GM,1735
SK,BY,4020
SK,MD,2744
SK,GB,18851
SK,AU,2724
SK,MV,1005
SK,AL,4754
SK,CV,2226
SK,BJ,1925
SK,QA,941
SK,DE,13633
SK,PL,7266
SK,MU,1054
SK,SC,3396
SK,LU,13948
SK,BE,7473
SK,IT,5243
SK,EE,5095
SK,NZ,2274
SK,CY,15965
SK,KZ,820
SK,LB,1008
SK,BG,15089
SK,JM,734
SK,AZ,918
SK,MT,17805
SK,SG,968
SK,BH,1137
SK,LV,6283
SK,SE,4240
SL,IN,1926
SL,BO,1204
SL,BA,1292
SL,FJ,4960
SL,FI,3841
SL,GR,8858
SL,MU,3865
SL,BR,2359
SL,PH,2746
SL,NO,4545
SL,NI,3486
SL,EE,1519
SL,GT,1370
SL,JO,3281
SL,SI,1368
SL,BB,10277
SL,GE,1402
SL,BT,1200
SL,ES,4451
SL,MA,10599
SL,LY,15887
SL,RO,1862
SL,IT,8660
SL,KG,1396
SL,SA,7333
SL,LK,3424
SL,PT,3776
SL,PE,1118
SL,AM,876
SL,ME,1989
SL,MX,1236
SL,DK,3007
SL,HR,922
SL,CO,2149
SL,KH,1411
SL,CR,2285
SL,ET,8868
SL,ID,1606
SL,PY,2760
SL,LA,970
SL,FR,9086
SL,IS,6194
SL,NP,1555
SL,EG,6194
SL,AR,1203
SL,DZ,14152
SL,DE,10694
SL,NL,14508
SL,BD,3395
SL,AL,1806
SL,MK,1952
SL,LT,1239
SL,HK,992
SL,BS,16145
SL,LC,20627
SL,BY,2156
SL,BZ,7318
SL,PA,2819
SL,MY,1911
SL,GB,22488
SL,KR,1192
SL,AU,10458
SL,CH,4210
SL,CL,1457
SL,JP,716
SL,LU,7859
SL,IE,5081
SL,RS,1577
SL,EC,1558
SL,SC,18258
SL,BN,1523
SL,CA,6070
SL,MV,5080
SL,MD,1225
SL,BE,15679
SL,KM,14970
SL,NZ,1138
SL,DJ,11791
SL,KZ,2595
SL,BG,1142
SL,AZ,3719
SL,SB,15721
SL,KI,6011
SL,PK,5378
SL,SG,1197
SL,AT,2199
SL,DO,14634
SL,GY,21127
SL,BH,6242
SL,LV,1213
SL,SE,7649
SL,HN,2896
BA,AM,802
BA,AE,6303
BA,AL,17720
BA,AU,8968
BA,AZ,1241
SN,PH,706
SN,LB,5727
SN,BR,2157
SN,FI,2094
SN,GR,2277
SN,RS,749
SN,BB,3487
SN,LS,14369
SN,JO,1690
SN,AG,5697
SN,DZ,3684
SN,BS,4692
SN,MW,5373
SN,ME,1129
SN,BI,17665
SN,KR,734
SN,FJ,1117
SN,RO,894
SN,AE,5637
SN,PY,1401
SN,CA,7347
SN,HT,17374
SN,RW,10931
SN,PT,12009
SN,DK,1144
SN,MG,19621
SN,NG,11877
SN,LK,752
SN,LY,6273
SN,GD,5517
SN,KE,18635
SN,NO,1353
SN,EG,2148
SN,NL,2129
SN,IS,2844
SN,ET,1943
SN,NI,1093
SN,QA,4019
SN,AR,1947
SN,KW,2951
SN,GH,17104
SN,EC,827
SN,LA,1440
SN,CH,10605
SN,LC,4714
SN,BY,936
SN,KI,1588
SN,GB,2515
SN,MV,1019
SN,SA,3306
SN,AL,935
SN,MT,12098
SN,CY,4385
SN,CO,796
SN,BZ,2343
SN,MZ,16226
SN,PA,1141
SN,PG,3242
SN,CR,948
SN,MK,836
SN,OM,2783
SN,BE,14967
SN,MU,3211
SN,PK,1633
SN,KH,703
SN,SB,2182
SN,JP,1047
SN,BD,1090
SN,DE,3721
SN,IE,887
SN,SC,16250
SN,JM,10620
SN,AZ,935
SN,AT,1566
SN,DO,2857
SN,GY,5688
SN,BH,2613
SN,SE,3012
SN,HN,1187
TD,MU,2652
TD,CY,4750
TD,GR,1485
TD,BS,1312
TD,FJ,1000
TD,NI,870
TD,PA,701
TD,ES,958
TD,PK,2337
TD,PH,737
TD,LS,9934
TD,LK,732
TD,JO,8316
TD,MA,13107
TD,RO,725
TD,AE,12025
TD,BW,13419
TD,NO,1483
TD,MY,870
TD,BB,1258
TD,MW,8420
TD,IT,1460
TD,AG,1926
TD,QA,13816
TD,PY,978
TD,ME,1290
TD,DZ,8523
CL,BS,10978
CL,AG,2352
CL,BR,2671
CL,BB,1274
CL,BZ,1863
CL,BJ,1366
CL,CH,4159
CL,BY,768
CL,CD,787
CL,AR,21571
CL,AU,3627
CL,BE,1708
CL,CF,722
CL,CG,1232
CL,CA,2538
CL,CI,722
CL,AO,1131
CL,AT,1655
AR,AE,851
AR,AG,1021
AR,AL,704
AR,AO,1545
AG,AE,6521
KW,KR,2374
KW,KE,6773
KW,BA,2721
KW,HU,900
KW,BR,714
KW,AG,2305
KW,KI,2869
KW,BB,1297
KW,CM,9520
KW,FI,1204
KW,GR,5215
KW,KG,1247
KW,AM,3649
KW,DZ,3258
KW,BW,1919
KW,FJ,3628
KW,BI,9185
KW,HK,14093
KW,ES,1636
KW,GQ,9694
KW,CA,7291
KW,DJ,11390
KW,DK,1679
KW,BS,2144
KW,BF,4925
KW,HT,1364
KW,GD,2063
KW,CY,17826
KW,BZ,1268
KW,GH,10907
KW,CG,2935
KW,BY,1559
KW,BJ,13216
KW,DE,2877
KW,CV,839
KW,JP,2279
KW,GA,4122
KW,GB,4738
KW,CD,1830
KW,GN,12695
KW,FR,2029
KW,HR,1070
KW,AU,5838
KW,AL,1660
KW,IT,3681
KW,CO,801
KW,CH,2675
KW,KH,1280
KW,CF,6917
KW,GW,1894
KW,ID,1951
KW,AZ,1559
KW,IS,2188
KW,CR,963
KW,BE,1697
KW,GM,10140
KW,GE,1962
KW,BG,1311
KW,KM,9461
KW,IE,6328
KW,JM,2798
KW,CI,10975
KW,CZ,707
KW,AO,1519
KW,AT,2569
KW,DO,1239
KW,GY,3368
KW,HN,1097
CF,BO,781
CF,BA,3091
CF,AG,2339
CF,BR,1032
CF,AE,7182
CF,BB,1972
CF,BT,3653
CF,BD,6379
CF,BZ,1611
CF,AL,926
CF,BY,1615
CF,AU,1414
CF,BS,2969
CF,BN,1259
CF,CA,10886
CF,BE,16694
CF,AZ,933
CF,AO,20409
CF,AT,832
CF,BH,4795
LK,IN,3417
LK,FI,2025
LK,GR,1383
LK,FJ,9011
LK,EE,1901
LK,BZ,2138
LK,LB,4603
LK,GE,732
LK,JO,9100
LK,CM,1006
LK,HK,2512
LK,BW,3215
LK,BR,795
LK,BB,1458
LK,BT,4963
LK,FR,4225
LK,ET,1714
LK,DJ,2994
LK,KH,1665
LK,HT,1521
LK,GA,1024
LK,BI,1136
LK,BJ,1626
LK,BF,768
LK,GM,3297
LK,GD,1663
LK,CV,696
LK,GN,1093
LK,EG,700
LK,DE,2526
LK,CG,1107
LK,JP,13251
LK,KE,3229
LK,BS,2231
LK,DK,2503
LK,GH,2274
LK,CD,1077
LK,BY,6366
LK,LA,1027
LK,CH,17023
LK,KR,19768
LK,AG,1960
LK,KM,812
LK,LC,1341
LK,BD,6649
LK,BE,1073
LK,GQ,1359
LK,BN,5286
LK,CR,1413
LK,IE,1914
LK,GB,7348
LK,CO,701
LK,CA,8490
LK,CF,5910
LK,IS,2091
LK,IT,11122
LK,ID,1193
LK,JM,2415
LK,GW,899
LK,CI,920
LK,AZ,1497
LK,AO,1550
LK,AT,1436
LK,DO,1362
LK,GY,17219
LK,HN,1802
VU,AG,6196
VU,LK,1467
VU,MN,709
VU,MW,1569
VU,SC,15993
VU,BT,818
VU,CM,1412
VU,ST,3835
VU,BS,1656
VU,US,1147
VU,MG,2535
VU,RS,794
VU,LS,1078
VU,EE,1128
VU,BB,4082
VU,OM,850
VU,BW,2066
VU,PH,3577
VU,KE,2449
VU,TL,8952
VU,SR,4209
VU,SA,1121
VU,SL,5964
VU,GN,1080
VU,ET,1079
VU,AE,1320
VU,HK,1292
VU,BN,880
VU,HT,1934
VU,BI,1644
VU,BF,1303
VU,GA,1451
VU,MU,15978
VU,GQ,1331
VN,KR,14362
VN,HK,1385
VN,KH,8023
VN,PK,1004
VN,CY,3670
VN,NZ,1789
VN,NO,902
VN,BN,3694
VN,TL,1927
VN,TW,16047
VN,SG,7133
VN,DO,758
VN,TH,1173
VN,SE,943
VN,PH,898
MU,HU,1318
MU,EE,2522
MU,KE,5169
MU,BR,915
MU,KI,12350
MU,BB,6478
MU,IN,3935
MU,ES,1410
MU,LS,3500
MU,BW,10382
MU,BA,1412
MU,JO,1823
MU,LK,11106
MU,AG,7973
MU,LY,821
MU,DZ,1519
MU,BI,5801
MU,IT,8125
MU,LR,6032
MU,ML,2942
MU,HR,1612
MU,BN,8670
MU,BT,2760
MU,FI,1257
MU,GR,1976
MU,CM,9017
MU,HK,2122
MU,DJ,4986
MU,ME,4340
MU,HT,9416
MU,GA,9203
MU,IS,1563
MU,MA,1849
MU,AE,16056
MU,JP,750
MU,KW,10601
MU,DE,3260
MU,LT,978
MU,GD,10878
MU,EG,887
MU,MR,1625
MU,CG,8530
MU,AL,1091
MU,CH,21815
MU,BY,1427
MU,LC,17036
MU,ET,1109
MU,CV,2256
MU,DK,1844
MU,MD,725
MU,GN,3014
MU,MK,1880
MU,GH,4134
MU,BJ,19761
MU,LB,2679
MU,ID,1082
MU,GE,861
MU,GM,3525
MU,CF,5649
MU,MT,17564
MU,CA,16720
MU,CD,4951
MU,GW,1136
MU,BF,4440
MU,GB,17823
MU,CR,1075
MU,GQ,6620
MU,BS,6192
MU,BZ,6761
MU,CY,5221
MU,KG,774
MU,BE,12712
MU,JM,9088
MU,BG,1083
MU,CI,7022
MU,CZ,1312
MU,AZ,695
MU,AO,2670
MU,AT,2619
MU,DO,2021
MU,BH,18146
MU,LV,1475
MU,HN,1324
TW,PH,9383
TW,FI,725
TW,ES,710
TW,FJ,766
TW,MN,1868
TW,CY,1597
TW,QA,2834
TW,FR,858
TW,DK,784
TW,SR,1018
TW,SA,1605
TW,AE,3016
TW,ID,9713
TW,BZ,5833
TW,TL,803
TW,MY,20861
TW,IT,770
TW,PY,774
TW,BT,2442
TW,KW,2136
TW,CA,3466
TW,MM,1279
TW,JP,10538
TW,LC,5550
TW,DE,1270
TW,CH,1843
TW,LA,1967
TW,BN,14462
TW,KI,2977
TW,GB,1194
TW,BE,872
TW,IS,1029
TW,SC,949
TW,AU,7598
TW,MV,1340
TW,PG,737
